signal_time,candle_1_open,candle_1_high,candle_1_low,candle_1_close,candle_1_vol,candle_2_open,candle_2_high,candle_2_low,candle_2_close,candle_2_vol,candle_3_open,candle_3_high,candle_3_low,candle_3_close,candle_3_vol,entry_price,result,pnl_pct,candles_held
2025-12-06 02:15:00,89258.91,89357.18,89221.12,89333.83,61.52538,89333.84,89333.84,89175.0,89295.61,67.8351,89295.6,89354.0,89219.92,89274.92,70.78105,89274.92,SL,-0.5,2
2025-12-06 02:30:00,89333.84,89333.84,89175.0,89295.61,67.8351,89295.6,89354.0,89219.92,89274.92,70.78105,89274.92,89303.48,89207.44,89239.21,44.16059,89239.21,SL,-0.5,1
2025-12-06 02:45:00,89295.6,89354.0,89219.92,89274.92,70.78105,89274.92,89303.48,89207.44,89239.21,44.16059,89239.21,89404.0,89239.2,89390.9,50.47266,89390.9,SL,-0.5,45
2025-12-06 03:00:00,89274.92,89303.48,89207.44,89239.21,44.16059,89239.21,89404.0,89239.2,89390.9,50.47266,89390.9,89803.03,89390.9,89764.18,282.14796,89764.19,TP,0.22,1
2025-12-06 03:15:00,89239.21,89404.0,89239.2,89390.9,50.47266,89390.9,89803.03,89390.9,89764.18,282.14796,89764.19,89806.43,89546.0,89555.47,178.79768,89555.46,TP,0.22,19
2025-12-06 03:30:00,89390.9,89803.03,89390.9,89764.18,282.14796,89764.19,89806.43,89546.0,89555.47,178.79768,89555.46,89752.61,89533.33,89678.48,155.82116,89678.48,TP,0.22,15
2025-12-06 03:45:00,89764.19,89806.43,89546.0,89555.47,178.79768,89555.46,89752.61,89533.33,89678.48,155.82116,89678.48,89758.0,89665.44,89688.35,168.06427,89688.35,TP,0.22,14
2025-12-06 04:00:00,89555.46,89752.61,89533.33,89678.48,155.82116,89678.48,89758.0,89665.44,89688.35,168.06427,89688.35,89721.76,89521.12,89583.22,56.35373,89583.22,TP,0.22,16
2025-12-06 04:15:00,89678.48,89758.0,89665.44,89688.35,168.06427,89688.35,89721.76,89521.12,89583.22,56.35373,89583.22,89650.0,89540.0,89623.51,45.17036,89623.51,TP,0.22,15
2025-12-06 04:30:00,89688.35,89721.76,89521.12,89583.22,56.35373,89583.22,89650.0,89540.0,89623.51,45.17036,89623.51,89657.37,89553.81,89579.29,47.90539,89579.29,TP,0.22,14
2025-12-06 04:45:00,89583.22,89650.0,89540.0,89623.51,45.17036,89623.51,89657.37,89553.81,89579.29,47.90539,89579.29,89700.0,89561.88,89659.01,35.68859,89659.0,TP,0.22,10
2025-12-06 05:00:00,89623.51,89657.37,89553.81,89579.29,47.90539,89579.29,89700.0,89561.88,89659.01,35.68859,89659.0,89740.0,89659.0,89703.16,35.32528,89703.17,TP,0.22,9
2025-12-06 05:15:00,89579.29,89700.0,89561.88,89659.01,35.68859,89659.0,89740.0,89659.0,89703.16,35.32528,89703.17,89703.17,89553.81,89613.59,41.2427,89613.58,TP,0.22,11
2025-12-06 05:30:00,89659.0,89740.0,89659.0,89703.16,35.32528,89703.17,89703.17,89553.81,89613.59,41.2427,89613.58,89613.59,89524.03,89553.82,45.47144,89553.81,TP,0.22,10
2025-12-06 05:45:00,89703.17,89703.17,89553.81,89613.59,41.2427,89613.58,89613.59,89524.03,89553.82,45.47144,89553.81,89648.19,89545.58,89604.98,25.271,89604.97,TP,0.22,9
2025-12-06 06:00:00,89613.58,89613.59,89524.03,89553.82,45.47144,89553.81,89648.19,89545.58,89604.98,25.271,89604.97,89677.97,89527.26,89677.97,31.09946,89677.96,TP,0.22,5
2025-12-06 06:15:00,89553.81,89648.19,89545.58,89604.98,25.271,89604.97,89677.97,89527.26,89677.97,31.09946,89677.96,89764.19,89620.94,89744.2,42.04536,89744.2,TP,0.22,4
2025-12-06 06:30:00,89604.97,89677.97,89527.26,89677.97,31.09946,89677.96,89764.19,89620.94,89744.2,42.04536,89744.2,89756.44,89647.48,89659.0,29.48576,89659.01,TP,0.22,3
2025-12-06 06:45:00,89677.96,89764.19,89620.94,89744.2,42.04536,89744.2,89756.44,89647.48,89659.0,29.48576,89659.01,89700.0,89624.47,89688.65,37.58366,89688.65,TP,0.22,2
2025-12-06 07:00:00,89744.2,89756.44,89647.48,89659.0,29.48576,89659.01,89700.0,89624.47,89688.65,37.58366,89688.65,89698.35,89639.85,89688.18,46.69561,89688.18,TP,0.22,1
2025-12-06 07:15:00,89659.01,89700.0,89624.47,89688.65,37.58366,89688.65,89698.35,89639.85,89688.18,46.69561,89688.18,89699.27,89575.5,89575.5,115.97736,89575.5,TP,0.22,3
2025-12-06 07:30:00,89688.65,89698.35,89639.85,89688.18,46.69561,89688.18,89699.27,89575.5,89575.5,115.97736,89575.5,89659.0,89459.19,89637.24,65.92732,89637.25,TP,0.22,2
2025-12-06 07:45:00,89688.18,89699.27,89575.5,89575.5,115.97736,89575.5,89659.0,89459.19,89637.24,65.92732,89637.25,89720.0,89567.25,89597.13,68.28048,89597.14,TP,0.22,1
2025-12-06 08:00:00,89575.5,89659.0,89459.19,89637.24,65.92732,89637.25,89720.0,89567.25,89597.13,68.28048,89597.14,89613.91,89535.84,89543.55,110.3662,89543.56,TP,0.22,1
2025-12-06 08:15:00,89637.25,89720.0,89567.25,89597.13,68.28048,89597.14,89613.91,89535.84,89543.55,110.3662,89543.56,89647.12,89270.03,89288.38,145.86992,89288.37,SL,-0.5,12
2025-12-06 08:30:00,89597.14,89613.91,89535.84,89543.55,110.3662,89543.56,89647.12,89270.03,89288.38,145.86992,89288.37,89428.96,89217.59,89394.16,111.55322,89394.17,SL,-0.5,22
2025-12-06 08:45:00,89543.56,89647.12,89270.03,89288.38,145.86992,89288.37,89428.96,89217.59,89394.16,111.55322,89394.17,89405.21,89253.1,89277.14,56.07358,89277.14,SL,-0.5,10
2025-12-06 09:00:00,89288.37,89428.96,89217.59,89394.16,111.55322,89394.17,89405.21,89253.1,89277.14,56.07358,89277.14,89553.32,89264.74,89509.68,125.91714,89509.68,SL,-0.5,20
2025-12-06 09:15:00,89394.17,89405.21,89253.1,89277.14,56.07358,89277.14,89553.32,89264.74,89509.68,125.91714,89509.68,89655.98,89489.4,89634.62,51.43139,89634.62,SL,-0.5,19
2025-12-06 09:30:00,89277.14,89553.32,89264.74,89509.68,125.91714,89509.68,89655.98,89489.4,89634.62,51.43139,89634.62,89669.13,89500.0,89627.54,114.75172,89627.54,SL,-0.5,18
2025-12-06 09:45:00,89509.68,89655.98,89489.4,89634.62,51.43139,89634.62,89669.13,89500.0,89627.54,114.75172,89627.54,89668.72,89569.51,89574.12,44.08437,89574.12,SL,-0.5,17
2025-12-06 10:00:00,89634.62,89669.13,89500.0,89627.54,114.75172,89627.54,89668.72,89569.51,89574.12,44.08437,89574.12,89599.99,89494.37,89575.01,42.91769,89575.01,SL,-0.5,16
2025-12-06 10:15:00,89627.54,89668.72,89569.51,89574.12,44.08437,89574.12,89599.99,89494.37,89575.01,42.91769,89575.01,89687.86,89508.18,89534.97,49.32107,89534.98,SL,-0.5,15
2025-12-06 10:30:00,89574.12,89599.99,89494.37,89575.01,42.91769,89575.01,89687.86,89508.18,89534.97,49.32107,89534.98,89587.74,89510.0,89574.49,43.1794,89574.49,SL,-0.5,14
2025-12-06 10:45:00,89575.01,89687.86,89508.18,89534.97,49.32107,89534.98,89587.74,89510.0,89574.49,43.1794,89574.49,89577.8,89462.0,89506.0,40.53745,89506.01,SL,-0.5,13
2025-12-06 11:00:00,89534.98,89587.74,89510.0,89574.49,43.1794,89574.49,89577.8,89462.0,89506.0,40.53745,89506.01,89577.62,89500.0,89500.0,39.00799,89500.01,SL,-0.5,12
2025-12-06 11:15:00,89574.49,89577.8,89462.0,89506.0,40.53745,89506.01,89577.62,89500.0,89500.0,39.00799,89500.01,89608.58,89500.0,89579.25,97.59261,89579.26,SL,-0.5,11
2025-12-06 11:30:00,89506.01,89577.62,89500.0,89500.0,39.00799,89500.01,89608.58,89500.0,89579.25,97.59261,89579.26,89750.01,89560.35,89684.51,355.24367,89684.51,SL,-0.5,10
2025-12-06 11:45:00,89500.01,89608.58,89500.0,89579.25,97.59261,89579.26,89750.01,89560.35,89684.51,355.24367,89684.51,89733.32,89612.0,89631.28,76.8576,89631.29,SL,-0.5,9
2025-12-06 12:00:00,89579.26,89750.01,89560.35,89684.51,355.24367,89684.51,89733.32,89612.0,89631.28,76.8576,89631.29,89637.95,89566.0,89582.26,79.46369,89582.27,SL,-0.5,8
2025-12-06 12:15:00,89684.51,89733.32,89612.0,89631.28,76.8576,89631.29,89637.95,89566.0,89582.26,79.46369,89582.27,89632.66,89574.86,89616.33,52.05189,89616.33,SL,-0.5,7
2025-12-06 12:30:00,89631.29,89637.95,89566.0,89582.26,79.46369,89582.27,89632.66,89574.86,89616.33,52.05189,89616.33,89648.96,89566.0,89599.22,37.86053,89599.22,SL,-0.5,6
2025-12-06 12:45:00,89582.27,89632.66,89574.86,89616.33,52.05189,89616.33,89648.96,89566.0,89599.22,37.86053,89599.22,89634.78,89570.51,89581.19,86.65106,89581.19,SL,-0.5,5
2025-12-06 13:00:00,89616.33,89648.96,89566.0,89599.22,37.86053,89599.22,89634.78,89570.51,89581.19,86.65106,89581.19,89633.67,89581.19,89611.43,46.63324,89611.43,SL,-0.5,4
2025-12-06 13:15:00,89599.22,89634.78,89570.51,89581.19,86.65106,89581.19,89633.67,89581.19,89611.43,46.63324,89611.43,89703.0,89590.0,89688.18,49.28903,89688.25,SL,-0.5,3
2025-12-06 13:30:00,89581.19,89633.67,89581.19,89611.43,46.63324,89611.43,89703.0,89590.0,89688.18,49.28903,89688.25,89783.15,89638.25,89783.15,93.11264,89783.15,SL,-0.5,2
2025-12-06 13:45:00,89611.43,89703.0,89590.0,89688.18,49.28903,89688.25,89783.15,89638.25,89783.15,93.11264,89783.15,89788.56,89654.33,89673.73,63.82577,89673.73,SL,-0.5,1
2025-12-06 14:00:00,89688.25,89783.15,89638.25,89783.15,93.11264,89783.15,89788.56,89654.33,89673.73,63.82577,89673.73,89740.14,89659.0,89740.13,109.19678,89740.13,SL,-0.5,2
2025-12-06 14:15:00,89783.15,89788.56,89654.33,89673.73,63.82577,89673.73,89740.14,89659.0,89740.13,109.19678,89740.13,90289.97,89740.12,89934.04,492.43262,89934.05,TP,0.22,3
2025-12-06 14:30:00,89673.73,89740.14,89659.0,89740.13,109.19678,89740.13,90289.97,89740.12,89934.04,492.43262,89934.05,90079.75,89904.57,90064.5,202.07498,90064.5,TP,0.22,1
2025-12-06 14:45:00,89740.13,90289.97,89740.12,89934.04,492.43262,89934.05,90079.75,89904.57,90064.5,202.07498,90064.5,90200.01,90004.75,90004.76,264.29687,90004.76,TP,0.22,1
2025-12-06 15:00:00,89934.05,90079.75,89904.57,90064.5,202.07498,90064.5,90200.01,90004.75,90004.76,264.29687,90004.76,90042.54,89819.24,89841.38,121.81695,89841.38,TP,0.22,1
2025-12-06 15:15:00,90064.5,90200.01,90004.75,90004.76,264.29687,90004.76,90042.54,89819.24,89841.38,121.81695,89841.38,89841.39,89490.98,89639.84,170.92515,89639.84,TP,0.22,14
2025-12-06 15:30:00,90004.76,90042.54,89819.24,89841.38,121.81695,89841.38,89841.39,89490.98,89639.84,170.92515,89639.84,89914.0,89572.84,89873.61,117.51404,89873.6,TP,0.22,5
2025-12-06 15:45:00,89841.38,89841.39,89490.98,89639.84,170.92515,89639.84,89914.0,89572.84,89873.61,117.51404,89873.6,89950.9,89726.53,89758.77,64.93542,89758.77,TP,0.22,11
2025-12-06 16:00:00,89639.84,89914.0,89572.84,89873.61,117.51404,89873.6,89950.9,89726.53,89758.77,64.93542,89758.77,89981.2,89745.74,89939.11,61.70669,89939.11,TP,0.22,2
2025-12-06 16:15:00,89873.6,89950.9,89726.53,89758.77,64.93542,89758.77,89981.2,89745.74,89939.11,61.70669,89939.11,89976.79,89862.2,89882.46,88.7377,89882.47,TP,0.22,1
2025-12-06 16:30:00,89758.77,89981.2,89745.74,89939.11,61.70669,89939.11,89976.79,89862.2,89882.46,88.7377,89882.47,89927.02,89800.0,89824.49,111.44211,89824.48,TP,0.22,1
2025-12-06 16:45:00,89939.11,89976.79,89862.2,89882.46,88.7377,89882.47,89927.02,89800.0,89824.49,111.44211,89824.48,89831.73,89680.34,89707.8,42.58901,89707.8,TP,0.22,8
2025-12-06 17:00:00,89882.47,89927.02,89800.0,89824.49,111.44211,89824.48,89831.73,89680.34,89707.8,42.58901,89707.8,89780.75,89626.21,89698.76,77.88237,89698.75,TP,0.22,7
2025-12-06 17:15:00,89824.48,89831.73,89680.34,89707.8,42.58901,89707.8,89780.75,89626.21,89698.76,77.88237,89698.75,89846.98,89633.14,89844.48,96.56015,89844.47,TP,0.22,1
2025-12-06 17:30:00,89707.8,89780.75,89626.21,89698.76,77.88237,89698.75,89846.98,89633.14,89844.48,96.56015,89844.47,89844.47,89653.01,89663.85,83.93768,89663.84,TP,0.22,5
2025-12-06 17:45:00,89698.75,89846.98,89633.14,89844.48,96.56015,89844.47,89844.47,89653.01,89663.85,83.93768,89663.84,89715.7,89615.38,89712.85,52.40593,89712.85,TP,0.22,4
2025-12-06 18:00:00,89844.47,89844.47,89653.01,89663.85,83.93768,89663.84,89715.7,89615.38,89712.85,52.40593,89712.85,89766.14,89627.78,89766.14,45.14179,89766.14,TP,0.22,2
2025-12-06 18:15:00,89663.84,89715.7,89615.38,89712.85,52.40593,89712.85,89766.14,89627.78,89766.14,45.14179,89766.14,89787.99,89699.16,89761.53,40.91046,89761.52,TP,0.22,1
2025-12-06 18:30:00,89712.85,89766.14,89627.78,89766.14,45.14179,89766.14,89787.99,89699.16,89761.53,40.91046,89761.52,89761.53,89640.43,89640.43,47.34519,89640.44,TP,0.22,1
2025-12-06 18:45:00,89766.14,89787.99,89699.16,89761.53,40.91046,89761.52,89761.53,89640.43,89640.43,47.34519,89640.44,89646.72,89529.9,89646.71,46.7729,89646.7,TP,0.22,1
2025-12-06 19:00:00,89761.52,89761.53,89640.43,89640.43,47.34519,89640.44,89646.72,89529.9,89646.71,46.7729,89646.7,89744.62,89333.33,89487.2,171.03463,89487.21,TP,0.22,1
2025-12-06 19:15:00,89640.44,89646.72,89529.9,89646.71,46.7729,89646.7,89744.62,89333.33,89487.2,171.03463,89487.21,89572.56,89380.0,89554.0,75.50111,89554.09,TP,0.22,2
2025-12-06 19:30:00,89646.7,89744.62,89333.33,89487.2,171.03463,89487.21,89572.56,89380.0,89554.0,75.50111,89554.09,89559.73,89077.6,89432.69,413.39272,89432.7,TP,0.22,13
2025-12-06 19:45:00,89487.21,89572.56,89380.0,89554.0,75.50111,89554.09,89559.73,89077.6,89432.69,413.39272,89432.7,89470.94,89360.0,89405.64,28.2357,89405.65,TP,0.22,12
2025-12-06 20:00:00,89554.09,89559.73,89077.6,89432.69,413.39272,89432.7,89470.94,89360.0,89405.64,28.2357,89405.65,89498.4,89311.99,89392.44,45.79206,89392.43,TP,0.22,11
2025-12-06 20:15:00,89432.7,89470.94,89360.0,89405.64,28.2357,89405.65,89498.4,89311.99,89392.44,45.79206,89392.43,89448.63,89374.42,89448.62,17.82084,89448.63,TP,0.22,10
2025-12-06 20:30:00,89405.65,89498.4,89311.99,89392.44,45.79206,89392.43,89448.63,89374.42,89448.62,17.82084,89448.63,89553.82,89430.62,89539.09,36.82689,89539.1,TP,0.22,5
2025-12-06 20:45:00,89392.43,89448.63,89374.42,89448.62,17.82084,89448.63,89553.82,89430.62,89539.09,36.82689,89539.1,89549.76,89504.93,89548.88,35.1518,89548.88,TP,0.22,4
2025-12-06 21:00:00,89448.63,89553.82,89430.62,89539.09,36.82689,89539.1,89549.76,89504.93,89548.88,35.1518,89548.88,89615.34,89475.52,89488.24,95.92634,89488.24,TP,0.22,6
2025-12-06 21:15:00,89539.1,89549.76,89504.93,89548.88,35.1518,89548.88,89615.34,89475.52,89488.24,95.92634,89488.24,89511.75,89390.01,89432.0,50.98066,89432.0,TP,0.22,6
2025-12-06 21:30:00,89548.88,89615.34,89475.52,89488.24,95.92634,89488.24,89511.75,89390.01,89432.0,50.98066,89432.0,89569.07,89403.76,89466.75,47.03002,89466.76,TP,0.22,4
2025-12-06 21:45:00,89488.24,89511.75,89390.01,89432.0,50.98066,89432.0,89569.07,89403.76,89466.75,47.03002,89466.76,89496.41,89415.24,89420.28,23.89324,89420.29,TP,0.22,4
2025-12-06 22:00:00,89432.0,89569.07,89403.76,89466.75,47.03002,89466.76,89496.41,89415.24,89420.28,23.89324,89420.29,89500.0,89295.66,89500.0,35.95882,89500.0,TP,0.22,2
2025-12-06 22:15:00,89466.76,89496.41,89415.24,89420.28,23.89324,89420.29,89500.0,89295.66,89500.0,35.95882,89500.0,89523.37,89350.0,89350.01,44.71991,89350.0,TP,0.22,2
2025-12-06 22:30:00,89420.29,89500.0,89295.66,89500.0,35.95882,89500.0,89523.37,89350.0,89350.01,44.71991,89350.0,89431.88,89342.96,89342.97,37.47011,89342.96,TP,0.22,1
2025-12-06 22:45:00,89500.0,89523.37,89350.0,89350.01,44.71991,89350.0,89431.88,89342.96,89342.97,37.47011,89342.96,89358.6,89257.48,89285.94,47.2165,89285.93,TP,0.22,1
2025-12-06 23:00:00,89350.0,89431.88,89342.96,89342.97,37.47011,89342.96,89358.6,89257.48,89285.94,47.2165,89285.93,89329.38,89001.0,89171.92,270.53239,89171.92,SL,-0.5,14
2025-12-06 23:15:00,89342.96,89358.6,89257.48,89285.94,47.2165,89285.93,89329.38,89001.0,89171.92,270.53239,89171.92,89213.38,88908.01,89013.99,167.63902,89013.99,SL,-0.5,4
2025-12-06 23:30:00,89285.93,89329.38,89001.0,89171.92,270.53239,89171.92,89213.38,88908.01,89013.99,167.63902,89013.99,89180.0,89001.43,89097.99,47.26298,89097.99,SL,-0.5,3
2025-12-06 23:45:00,89171.92,89213.38,88908.01,89013.99,167.63902,89013.99,89180.0,89001.43,89097.99,47.26298,89097.99,89264.36,89089.53,89236.79,64.34025,89236.8,SL,-0.5,11
2025-12-07 00:00:00,89013.99,89180.0,89001.43,89097.99,47.26298,89097.99,89264.36,89089.53,89236.79,64.34025,89236.8,89383.46,89176.52,89184.0,69.34099,89184.0,SL,-0.5,10
2025-12-07 00:15:00,89097.99,89264.36,89089.53,89236.79,64.34025,89236.8,89383.46,89176.52,89184.0,69.34099,89184.0,89367.18,89181.29,89351.65,38.37598,89351.65,SL,-0.5,14
2025-12-07 00:30:00,89236.8,89383.46,89176.52,89184.0,69.34099,89184.0,89367.18,89181.29,89351.65,38.37598,89351.65,89553.82,89346.49,89506.0,58.05506,89506.01,TP,0.22,4
2025-12-07 00:45:00,89184.0,89367.18,89181.29,89351.65,38.37598,89351.65,89553.82,89346.49,89506.0,58.05506,89506.01,89532.82,89392.39,89392.39,83.06745,89392.39,TP,0.22,29
2025-12-07 01:00:00,89351.65,89553.82,89346.49,89506.0,58.05506,89506.01,89532.82,89392.39,89392.39,83.06745,89392.39,89529.78,89392.39,89494.1,36.31497,89494.11,TP,0.22,25
2025-12-07 01:15:00,89506.01,89532.82,89392.39,89392.39,83.06745,89392.39,89529.78,89392.39,89494.1,36.31497,89494.11,89588.23,89407.36,89449.99,37.49938,89450.0,TP,0.22,24
2025-12-07 01:30:00,89392.39,89529.78,89392.39,89494.1,36.31497,89494.11,89588.23,89407.36,89449.99,37.49938,89450.0,89493.25,89386.01,89404.01,32.39971,89404.01,TP,0.22,23
2025-12-07 01:45:00,89494.11,89588.23,89407.36,89449.99,37.49938,89450.0,89493.25,89386.01,89404.01,32.39971,89404.01,89449.14,89300.0,89300.0,25.99164,89300.0,SL,-0.5,7
2025-12-07 02:00:00,89450.0,89493.25,89386.01,89404.01,32.39971,89404.01,89449.14,89300.0,89300.0,25.99164,89300.0,89422.64,89300.0,89370.01,20.37073,89370.01,TP,0.22,28
2025-12-07 02:15:00,89404.01,89449.14,89300.0,89300.0,25.99164,89300.0,89422.64,89300.0,89370.01,20.37073,89370.01,89506.0,89370.0,89441.26,30.12683,89441.26,TP,0.22,20
2025-12-07 02:30:00,89300.0,89422.64,89300.0,89370.01,20.37073,89370.01,89506.0,89370.0,89441.26,30.12683,89441.26,89455.93,89381.68,89450.17,38.24727,89450.17,TP,0.22,19
2025-12-07 02:45:00,89370.01,89506.0,89370.0,89441.26,30.12683,89441.26,89455.93,89381.68,89450.17,38.24727,89450.17,89695.65,89450.16,89621.96,87.06214,89621.95,TP,0.22,16
2025-12-07 03:00:00,89441.26,89455.93,89381.68,89450.17,38.24727,89450.17,89695.65,89450.16,89621.96,87.06214,89621.95,89640.0,89553.81,89592.32,38.83737,89592.33,TP,0.22,16
2025-12-07 03:15:00,89450.17,89695.65,89450.16,89621.96,87.06214,89621.95,89640.0,89553.81,89592.32,38.83737,89592.33,89607.77,89553.81,89576.55,26.24066,89576.55,TP,0.22,15
2025-12-07 03:30:00,89621.95,89640.0,89553.81,89592.32,38.83737,89592.33,89607.77,89553.81,89576.55,26.24066,89576.55,89734.01,89566.18,89697.89,50.76101,89697.9,TP,0.22,3
2025-12-07 03:45:00,89592.33,89607.77,89553.81,89576.55,26.24066,89576.55,89734.01,89566.18,89697.89,50.76101,89697.9,89749.59,89682.07,89722.37,39.79598,89722.37,TP,0.22,2
2025-12-07 04:00:00,89576.55,89734.01,89566.18,89697.89,50.76101,89697.9,89749.59,89682.07,89722.37,39.79598,89722.37,89799.96,89670.52,89695.87,126.87964,89695.88,TP,0.22,1
2025-12-07 04:15:00,89697.9,89749.59,89682.07,89722.37,39.79598,89722.37,89799.96,89670.52,89695.87,126.87964,89695.88,89701.34,89616.14,89626.51,44.10659,89626.51,TP,0.22,2
2025-12-07 04:30:00,89722.37,89799.96,89670.52,89695.87,126.87964,89695.88,89701.34,89616.14,89626.51,44.10659,89626.51,89634.86,89487.41,89564.31,61.51047,89564.32,TP,0.22,10
2025-12-07 04:45:00,89695.88,89701.34,89616.14,89626.51,44.10659,89626.51,89634.86,89487.41,89564.31,61.51047,89564.32,89582.75,89520.02,89535.95,48.02279,89535.94,TP,0.22,9
2025-12-07 05:00:00,89626.51,89634.86,89487.41,89564.31,61.51047,89564.32,89582.75,89520.02,89535.95,48.02279,89535.94,89564.55,89427.0,89469.92,35.33248,89469.92,TP,0.22,9
2025-12-07 05:15:00,89564.32,89582.75,89520.02,89535.95,48.02279,89535.94,89564.55,89427.0,89469.92,35.33248,89469.92,89495.76,89427.0,89474.85,18.78418,89474.85,TP,0.22,8
2025-12-07 05:30:00,89535.94,89564.55,89427.0,89469.92,35.33248,89469.92,89495.76,89427.0,89474.85,18.78418,89474.85,89531.47,89466.99,89530.78,27.2843,89530.78,TP,0.22,6
2025-12-07 05:45:00,89469.92,89495.76,89427.0,89474.85,18.78418,89474.85,89531.47,89466.99,89530.78,27.2843,89530.78,89539.43,89470.02,89515.01,48.72645,89515.01,TP,0.22,6
2025-12-07 06:00:00,89474.85,89531.47,89466.99,89530.78,27.2843,89530.78,89539.43,89470.02,89515.01,48.72645,89515.01,89629.12,89488.28,89573.15,29.146,89573.15,TP,0.22,4
2025-12-07 06:15:00,89530.78,89539.43,89470.02,89515.01,48.72645,89515.01,89629.12,89488.28,89573.15,29.146,89573.15,89689.84,89541.89,89659.01,31.21958,89659.01,TP,0.22,2
2025-12-07 06:30:00,89515.01,89629.12,89488.28,89573.15,29.146,89573.15,89689.84,89541.89,89659.01,31.21958,89659.01,89691.56,89651.98,89662.31,20.25774,89662.32,TP,0.22,1
2025-12-07 06:45:00,89573.15,89689.84,89541.89,89659.01,31.21958,89659.01,89691.56,89651.98,89662.31,20.25774,89662.32,89710.0,89578.54,89709.99,27.00529,89710.0,TP,0.22,1
2025-12-07 07:00:00,89659.01,89691.56,89651.98,89662.31,20.25774,89662.32,89710.0,89578.54,89709.99,27.00529,89710.0,89733.33,89420.47,89476.05,60.5121,89476.06,TP,0.22,1
2025-12-07 07:15:00,89662.32,89710.0,89578.54,89709.99,27.00529,89710.0,89733.33,89420.47,89476.05,60.5121,89476.06,89489.87,89318.14,89401.88,49.39006,89401.89,TP,0.22,1
2025-12-07 07:30:00,89710.0,89733.33,89420.47,89476.05,60.5121,89476.06,89489.87,89318.14,89401.88,49.39006,89401.89,89401.89,89202.48,89256.14,66.15307,89256.14,TP,0.22,8
2025-12-07 07:45:00,89476.06,89489.87,89318.14,89401.88,49.39006,89401.89,89401.89,89202.48,89256.14,66.15307,89256.14,89420.12,89200.0,89379.72,44.73128,89379.73,TP,0.22,5
2025-12-07 08:00:00,89401.89,89401.89,89202.48,89256.14,66.15307,89256.14,89420.12,89200.0,89379.72,44.73128,89379.73,89379.73,89200.0,89218.01,34.0369,89218.01,TP,0.22,20
2025-12-07 08:15:00,89256.14,89420.12,89200.0,89379.72,44.73128,89379.73,89379.73,89200.0,89218.01,34.0369,89218.01,89378.18,89190.97,89351.72,42.02724,89351.72,TP,0.22,3
2025-12-07 08:30:00,89379.73,89379.73,89200.0,89218.01,34.0369,89218.01,89378.18,89190.97,89351.72,42.02724,89351.72,89538.7,89343.43,89468.72,51.81501,89468.73,TP,0.22,2
2025-12-07 08:45:00,89218.01,89378.18,89190.97,89351.72,42.02724,89351.72,89538.7,89343.43,89468.72,51.81501,89468.73,89468.73,89280.9,89316.61,45.17866,89316.61,TP,0.22,1
2025-12-07 09:00:00,89351.72,89538.7,89343.43,89468.72,51.81501,89468.73,89468.73,89280.9,89316.61,45.17866,89316.61,89384.42,89284.76,89381.04,28.60067,89381.04,TP,0.22,1
2025-12-07 09:15:00,89468.73,89468.73,89280.9,89316.61,45.17866,89316.61,89384.42,89284.76,89381.04,28.60067,89381.04,89395.65,89103.29,89184.11,51.52135,89184.11,TP,0.22,15
2025-12-07 09:30:00,89316.61,89384.42,89284.76,89381.04,28.60067,89381.04,89395.65,89103.29,89184.11,51.52135,89184.11,89271.7,89172.44,89174.54,35.0971,89174.54,TP,0.22,14
2025-12-07 09:45:00,89381.04,89395.65,89103.29,89184.11,51.52135,89184.11,89271.7,89172.44,89174.54,35.0971,89174.54,89204.15,89050.01,89104.23,114.0525,89104.23,SL,-0.5,11
2025-12-07 10:00:00,89184.11,89271.7,89172.44,89174.54,35.0971,89174.54,89204.15,89050.01,89104.23,114.0525,89104.23,89292.01,89103.97,89292.01,44.92985,89292.01,TP,0.22,12
2025-12-07 10:15:00,89174.54,89204.15,89050.01,89104.23,114.0525,89104.23,89292.01,89103.97,89292.01,44.92985,89292.01,89292.01,89184.0,89198.23,43.41254,89198.23,TP,0.22,11
2025-12-07 10:30:00,89104.23,89292.01,89103.97,89292.01,44.92985,89292.01,89292.01,89184.0,89198.23,43.41254,89198.23,89349.35,89106.63,89297.27,58.52462,89297.28,TP,0.22,10
2025-12-07 10:45:00,89292.01,89292.01,89184.0,89198.23,43.41254,89198.23,89349.35,89106.63,89297.27,58.52462,89297.28,89388.0,89232.26,89240.18,53.76317,89240.18,TP,0.22,9
2025-12-07 11:00:00,89198.23,89349.35,89106.63,89297.27,58.52462,89297.28,89388.0,89232.26,89240.18,53.76317,89240.18,89270.92,89187.34,89253.97,52.07591,89253.97,TP,0.22,8
2025-12-07 11:15:00,89297.28,89388.0,89232.26,89240.18,53.76317,89240.18,89270.92,89187.34,89253.97,52.07591,89253.97,89277.59,89175.85,89175.85,43.48438,89175.85,TP,0.22,7
2025-12-07 11:30:00,89240.18,89270.92,89187.34,89253.97,52.07591,89253.97,89277.59,89175.85,89175.85,43.48438,89175.85,89262.38,89175.85,89209.54,39.38343,89209.54,TP,0.22,6
2025-12-07 11:45:00,89253.97,89277.59,89175.85,89175.85,43.48438,89175.85,89262.38,89175.85,89209.54,39.38343,89209.54,89209.54,89141.87,89149.18,48.69683,89149.18,TP,0.22,5
